company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
PEP,Consumer Goods,LSTM,classification,1,,,,0.2734514088116147,0.6741573033707865,0.5084745762711864,1.0,0.546875,0.6904761904761905,0.4472135954999579,0.7547169811320755,0.625,0.9523809523809523,1193,398,42,64,20,0.25499999999999995,0.4472135954999579,True
PFE,Healthcare,LSTM,classification,1,,,,-0.026836379837912434,0.5405405405405406,0.4444444444444444,0.6896551724137931,0.46875,0.5952380952380952,0.3710541192606408,0.6909090909090909,0.5277777777777778,1.0,1193,398,42,64,20,0.05,0.3710541192606408,True
PG,Consumer Goods,LSTM,classification,1,,,,0.0,0.72,0.5625,1.0,0.5625,0.6190476190476191,0.18938850476964256,0.1111111111111111,1.0,0.058823529411764705,1193,398,42,64,20,0.44499999999999995,0.18938850476964256,True
PICO,Conglomerates,LSTM,classification,1,,,,-0.15118578920369088,0.21739130434782608,0.35714285714285715,0.15625,0.4375,0.6428571428571429,0.2581988897471611,0.4,0.7142857142857143,0.2777777777777778,1193,398,42,64,20,0.4549999999999999,0.2581988897471611,True
PM,Consumer Goods,LSTM,classification,1,,,,0.06017938112661677,0.10810810810810811,0.6666666666666666,0.058823529411764705,0.484375,0.6904761904761905,0.3640728218472825,0.6285714285714286,0.6470588235294118,0.6111111111111112,1193,398,42,64,20,0.33499999999999996,0.3640728218472825,True
PPL,Utilities,LSTM,classification,1,,,,0.2504897164340598,0.6129032258064516,0.6333333333333333,0.59375,0.625,0.7857142857142857,0.5477225575051661,0.8571428571428571,0.75,1.0,1193,398,42,64,20,0.05,0.5477225575051661,True
PTR,Basic Matierials,LSTM,classification,1,,,,0.10010887319501069,0.6052631578947368,0.5,0.7666666666666667,0.53125,0.5238095238095238,0.23862350360052176,0.6153846153846154,0.45714285714285713,0.9411764705882353,1173,398,42,64,20,0.25499999999999995,0.23862350360052176,True
RDS-B,Basic Matierials,LSTM,classification,1,,,,0.17577515967558022,0.5357142857142857,0.5555555555555556,0.5172413793103449,0.59375,0.6666666666666666,0.32253705540078526,0.6111111111111112,0.5789473684210527,0.6470588235294118,1193,398,42,64,20,0.30499999999999994,0.32253705540078526,True
REX,Conglomerates,LSTM,classification,1,,,,0.20261022461827694,0.6666666666666666,0.625,0.7142857142857143,0.609375,0.5952380952380952,0.19611613513818404,0.5405405405405406,0.47619047619047616,0.625,1173,398,42,64,20,0.31999999999999995,0.19611613513818404,True
SLB,Basic Matierials,LSTM,classification,1,,,,-0.2666405420850055,0.4383561643835616,0.36363636363636365,0.5517241379310345,0.359375,0.5476190476190477,0.2514157444218836,0.5777777777777777,0.43333333333333335,0.8666666666666667,1193,398,42,64,20,0.16999999999999998,0.2514157444218836,True
SNP,Basic Matierials,LSTM,classification,1,,,,-0.07570682517832987,0.5277777777777778,0.5,0.5588235294117647,0.46875,0.8333333333333334,0.6735753140545634,0.8444444444444444,0.7916666666666666,0.9047619047619048,1173,398,42,64,20,0.20499999999999996,0.6735753140545634,True
SNY,Healthcare,LSTM,classification,1,,,,-0.0759934587645922,0.5316455696202531,0.40384615384615385,0.7777777777777778,0.421875,0.6666666666666666,0.4746540241984124,0.7307692307692307,0.5757575757575758,1.0,1193,398,42,64,20,0.05,0.4746540241984124,True
